net.if.in[WAN Miniport (PPTP)]_avg,"system.cpu.load[percpu,avg1]_avg","icmppingloss[,{$PINGL},,,]_avg",net.if.out[WAN Miniport (PPTP)]_avg,net.if.out[Intel(R) 82574L Gigabit Network Connection-WFP 802.3 MAC Layer LightWeight Filter-0000]_avg,"vfs.fs.size[J:,total]_avg","vfs.fs.size[C:,pfree]_avg",net.if.out[WAN Miniport (Network Monitor)]_avg,"system.swap.size[,free]_avg",net.if.in[WAN Miniport (IP)]_avg,"vfs.fs.size[C:,total]_avg",net.if.out[WAN Miniport (L2TP)]_avg,net.if.out[WAN Miniport (IPv6)-QoS Packet Scheduler-0000]_avg,"vfs.fs.size[J:,pfree]_avg",net.if.in[WAN Miniport (L2TP)]_avg,net.if.out[WAN Miniport (IP)]_avg,perf_counter[\2\250]_avg,"vfs.fs.size[O:,pfree]_avg",perf_counter[\234(_Total)\1402]_avg,net.if.in[WAN Miniport (Network Monitor)-QoS Packet Scheduler-0000]_avg,net.if.in[WAN Miniport (IKEv2)]_avg,net.if.out[WAN Miniport (Network Monitor)-QoS Packet Scheduler-0000]_avg,"vfs.fs.size[O:,total]_avg",perf_counter[\2\18]_avg,net.if.in[Intel(R) 82574L Gigabit Network Connection-QoS Packet Scheduler-0000]_avg,net.if.out[Intel(R) 82574L Gigabit Network Connection]_avg,net.if.out[WAN Miniport (PPPOE)]_avg,net.if.out[WAN Miniport (IP)-WFP Native MAC Layer LightWeight Filter-0000]_avg,net.if.in[Intel(R) 82574L Gigabit Network Connection-WFP Native MAC Layer LightWeight Filter-0000]_avg,"vfs.fs.size[O:,used]_avg","vfs.fs.size[O:,free]_avg",net.if.in[WAN Miniport (IPv6)-WFP Native MAC Layer LightWeight Filter-0000]_avg,"icmppingsec[,{$PINGS},,,]_avg","vfs.fs.size[J:,used]_avg",vm.memory.size[free]_avg,"vfs.fs.size[J:,free]_avg",net.if.out[Microsoft ISATAP Adapter #2]_avg,"system.cpu.load[percpu,avg15]_avg",net.if.in[WAN Miniport (Network Monitor)]_avg,net.if.out[WAN Miniport (IPv6)]_avg,agent.ping_avg,net.if.in[WAN Miniport (IPv6)]_avg,proc.num[]_avg,perf_counter[\234(_Total)\1404]_avg,net.if.out[Microsoft Kernel Debug Network Adapter]_avg,vm.memory.size[total]_avg,perf_counter[\2\16]_avg,"system.cpu.load[percpu,avg5]_avg",net.if.out[WAN Miniport (IKEv2)]_avg,net.if.out[Intel(R) 82574L Gigabit Network Connection-WFP Native MAC Layer LightWeight Filter-0000]_avg,net.if.out[Intel(R) 82574L Gigabit Network Connection-QoS Packet Scheduler-0000]_avg,net.if.in[WAN Miniport (IP)-QoS Packet Scheduler-0000]_avg,net.if.out[WAN Miniport (Network Monitor)-WFP Native MAC Layer LightWeight Filter-0000]_avg,net.if.out[WAN Miniport (IPv6)-WFP Native MAC Layer LightWeight Filter-0000]_avg,net.if.out[RAS Async Adapter]_avg,"system.swap.size[,total]_avg",net.if.in[WAN Miniport (IP)-WFP Native MAC Layer LightWeight Filter-0000]_avg,net.if.in[WAN Miniport (PPPOE)]_avg,net.if.in[Microsoft ISATAP Adapter #2]_avg,net.if.in[Intel(R) 82574L Gigabit Network Connection-WFP 802.3 MAC Layer LightWeight Filter-0000]_avg,net.if.out[WAN Miniport (SSTP)]_avg,net.if.in[RAS Async Adapter]_avg,"vfs.fs.size[C:,used]_avg",net.if.in[WAN Miniport (SSTP)]_avg,net.if.out[WAN Miniport (IP)-QoS Packet Scheduler-0000]_avg,"vfs.fs.size[C:,free]_avg",net.if.in[WAN Miniport (IPv6)-QoS Packet Scheduler-0000]_avg,net.if.in[Intel(R) 82574L Gigabit Network Connection]_avg,system.uptime_avg,"icmpping[,{$PING},,,]_avg",net.if.in[WAN Miniport (Network Monitor)-WFP Native MAC Layer LightWeight Filter-0000]_avg,net.if.in[Microsoft Kernel Debug Network Adapter]_avg
0.0,0.0017364100797887597,0.0,0.0,5.009433299676337e-06,0.0,0.2709555345316943,0.0,0.3781317755564677,0.0,0.0,0.0,0.0,0.009926742637265007,0.0,0.0,0.177737881508079,0.0,3.3378951233352243e-05,0.0,0.0,0.0,0.0,0.00034834135965179517,1.285751168876928e-05,4.781551654567127e-06,0.0,0.0,2.109991013401341e-05,0.0,0.0,0.0,0.01604304381245196,0.9900710526218488,0.8224669067476524,0.00992894272678091,0.0,0.0014129014615174226,0.0,0.0,0.0,0.0,0.0,0.0054327226784586236,0.0,0.0,0.00013243540256252176,0.0016307893020221786,0.0,4.638048092693082e-06,4.1627507377841455e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7983667935388484e-05,0.0,0.0,0.7290936242318722,0.0,0.0,0.27090871221506063,0.0,2.1197346186994145e-05,0.7788463849852757,1.0,0.0,0.0
0.0,0.0040755410137190695,0.0,0.0,8.11558687920082e-05,0.0,0.23456322926521622,0.0,0.3643350149853939,0.0,0.0,0.0,0.0,0.009926742637265007,0.0,0.0,0.13644524236983835,0.0,7.788421954448857e-05,0.0,0.0,0.0,0.0,0.002793679787786115,3.494269707691338e-05,8.201893032314811e-05,0.0,0.0,3.6020125168593044e-05,0.0,0.0,0.0,0.01932052267486549,0.9900732302432618,0.8107635058581888,0.009926765106387236,0.0,0.003995624563215946,0.0,0.0,0.0,0.0,0.0,0.03790271636133923,0.0,0.0,0.0003061126142096805,0.004462432544624327,0.0,8.186020317411048e-05,8.106047723081212e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.069227344514882e-05,0.0,0.0,0.7654824541679517,0.0,0.0,0.23452727142353424,0.0,3.5977618667964485e-05,0.779914761370715,1.0,0.0,0.0
0.0,0.017909419665920436,0.0,0.0,0.014391405006721722,0.0,0.22390413118889896,0.0,0.31308711707955883,0.0,0.0,0.0,0.0,0.4670600858369097,0.0,0.0,0.17953321364452424,0.0,0.010536622272661528,0.0,0.0,0.0,0.0,0.0008456226155787761,0.00032863139105015885,0.014515828591508692,0.0,0.0,0.00033147764734633425,0.0,0.0,0.0,0.05657186779400462,0.5329371303322741,0.7862640679076041,0.46706265095296784,0.0,0.019947737838412687,0.0,0.0,0.0,0.0,0.1304347826086958,0.02981680353758686,0.0,0.0,0.00806783909849364,0.018190713396192843,0.0,0.014448702645568781,0.013975412652144694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003266287818511106,0.0,0.0,0.7761419799878695,0.0,0.0,0.22388462538884113,0.0,0.00033332698403512715,0.7809899634941723,1.0,0.0,0.0
0.0,0.004463004419952926,0.0,0.0,0.000817175298078389,0.0,0.225922421948912,0.0,0.35422003598814733,0.0,0.0,0.0,0.0,0.9919268906319373,0.0,0.0,0.12926391382405744,0.0,7.788421954448857e-05,0.0,0.0,0.0,0.0,0.0038073458780776763,5.190800479130237e-05,0.0008113089583066464,0.0,0.0,5.180429972981662e-05,0.0,0.0,0.0,0.019043812451960032,0.008067942997791011,0.8161919324259519,0.991931592507395,0.0,0.00472486402722494,0.0,0.0,0.0,0.0,0.0,0.008717624763108023,0.0,0.0,0.002413105893536443,0.00477376504773765,0.0,0.0008229897867162231,0.0008171758113098466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.245218126727629e-05,0.0,0.0,0.7741149263979921,0.0,0.0,0.22589508369824784,0.0,5.180692182615572e-05,0.7820512173703754,1.0,0.0,0.0
0.0,0.013618621204293666,0.0,0.0,0.014616560446037895,0.0,0.2210659098076313,0.0,0.35737679418247215,0.0,0.0,0.0,0.0,0.9919527896995709,0.0,0.0,0.18671454219030514,0.0,0.057356164535976945,0.0,0.0,0.0,0.0,0.0128514499391582,0.0003345728279290376,0.014576907654144107,0.0,0.0,0.00033831058013664476,0.0,0.0,0.0,0.02032897770945427,0.008041849102531362,0.8207928189524587,0.9919576863885213,0.0,0.012700920664823312,0.0,0.0,0.0,0.0,0.043478260869564966,0.007833228048010107,0.0,0.0,0.013142593078008618,0.013431773705746306,0.0,0.014639547559287723,0.014783950867937682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003363782865805651,0.0,0.0,0.7789074072353799,0.0,0.0,0.22111082314894048,0.0,0.0003382425697430842,0.7831080196783059,1.0,0.0,0.0
0.0,0.0058550025830893734,0.0,0.0,0.0020267464886058674,0.0,0.21633554083885187,0.0,0.364811222861408,0.0,0.0,0.0,0.0,0.9919527896995709,0.0,0.0,0.14901256732495516,0.0,0.016633844031287204,0.0,0.0,0.0,0.0,0.008982720909677772,0.00011476719555546331,0.002027043699830613,0.0,0.0,0.00011637168833333726,0.0,0.0,0.0,0.019369715603382014,0.008041792999287534,0.8092476630575183,0.9919577424917387,0.0,0.006563155176080946,0.0,0.0,0.0,0.0,0.0,0.0032849020846494,0.0,0.0,0.004126929631236658,0.006211824704975388,0.0,0.0020235687204386643,0.002015653303414277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011477390521899555,0.0,0.0,0.7837093651137224,0.0,0.0,0.21629066340202385,0.0,0.00011655077149279802,0.7841879701412541,1.0,0.0,0.0
0.0,0.010762872395384874,0.0,0.0,0.0028098503756488875,0.0,0.22056133711762982,0.0,0.3415637331079875,0.0,0.0,0.0,0.0,0.991949089832766,0.0,0.0,0.1956912028725315,0.0,0.009902422199227833,0.0,0.0,0.0,0.0,0.0024333029512013478,0.00019977544628403785,0.0028147230274585535,0.0,0.0,0.00020055949797132986,0.0,0.0,0.0,0.13196617986164488,0.00804537296822816,0.8111464368267938,0.9919541625244748,0.0,0.0115918689799763,0.0,0.0,0.0,0.0,0.08695652173913038,0.0180669614655717,0.0,0.0,0.02646691188541094,0.0112079701120797,0.0,0.002812220354771915,0.0028167659263054314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002000206760421773,0.0,0.0,0.779496115769021,0.0,0.0,0.2205140978073743,0.0,0.00020199817441849885,0.7852539723569479,1.0,0.0,0.0
0.0,0.0058550025830893734,0.0,0.0,0.0016935198465007394,0.0,0.22560706401765884,0.0,0.36958542913684145,0.0,0.0,0.0,0.0,0.9919453899659613,0.0,0.0,0.16876122082585288,0.0,0.01005819063831681,0.0,0.0,0.0,0.0,0.009310512807099703,0.00018927799005985383,0.001694778569503214,0.0,0.0,0.00019078976822780713,0.0,0.0,0.0,0.018385857033051498,0.008047412570493018,0.8022736603185541,0.9919521229231649,0.0,0.005742760779070828,0.0,0.0,0.0,0.0,0.0,0.004421983575489577,0.0,0.0,0.003973949289470474,0.006137697918519834,0.0,0.0016956842878617898,0.0017002928275106504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018988462707234758,0.0,0.0,0.7744590253585599,0.0,0.0,0.22558743465429743,0.0,0.00019276245918038964,0.7863247229121327,1.0,0.0,0.0
0.0,0.010877676367602316,0.0,0.0,0.0054129745197800784,0.0,0.22081362346262878,0.0,0.36698661809702937,0.0,0.0,0.0,0.0,0.991949089832766,0.0,0.0,0.21903052064631967,0.0,0.0,0.0,0.0,0.0,0.0,0.0051317894916396755,0.0002151427883058869,0.005418607394850821,0.0,0.0,0.00021596104604129271,0.0,0.0,0.0,0.09484396617986166,0.008045456431016396,0.8112330858168346,0.9919540790617256,0.0,0.014554404302512834,0.0,0.0,0.0,0.0,0.043478260869564966,0.015540113708149086,0.0,0.0,0.00014040375542772763,0.014929134792148486,0.0,0.005409321400405907,0.005425225919656212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002154835469228135,0.0,0.0,0.7792331693643035,0.0,0.0,0.22078139122703178,0.0,0.00021710242868476634,0.7873969573234084,1.0,0.0,0.0
0.0,0.004419952930371389,0.0,0.0,3.665931181170352e-06,0.0,0.21608325449384935,0.0,0.35966725100113006,0.0,0.0,0.0,0.0,0.9919453899659613,0.0,0.0,0.21723518850987444,0.0,0.0001223894878556249,0.0,0.0,0.0,0.0,0.0031180050551408676,2.831846300342753e-05,3.1827665812134083e-06,0.0,0.0,2.8484046884197757e-05,0.0,0.0,0.0,0.02499000768639508,0.008050543994909898,0.8173845244722373,0.9919489915002144,0.0,0.005530065935401538,0.0,0.0,0.0,0.0,0.0,0.009349336702463677,0.0,0.0,0.00034814765810666106,0.0042252268279665516,0.0,3.2385596933504887e-06,3.1321668172647644e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.870338769552774e-05,0.0,0.0,0.7839041448169368,0.0,0.0,0.21608349966345486,0.0,2.8588599606049238e-05,0.7884614756830114,1.0,0.0,0.0
0.0,0.007419206704551973,0.0,0.0,0.006241711738793528,0.0,0.21797540208136112,0.0,0.3589910656632691,0.0,0.0,0.0,0.0,0.9919416900991563,0.0,0.0,0.24057450628366261,0.0,0.0536177219978415,0.0,0.0,0.0,0.0,0.002600901852685883,0.00013428968889223547,0.006194692839139585,0.0,0.0,0.00013438285997992728,0.0,0.0,0.0,0.020943889315910832,0.008053649671757368,0.8042042490171535,0.9919458858267356,0.0,0.008264713925435263,0.0,0.0,0.0,0.0,0.0,0.00644346178142767,0.0,0.0,0.018367182159452596,0.007976042222617566,0.0,0.006177888581992696,0.006274697851037411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013658226872937502,0.0,0.0,0.7820255719974796,0.0,0.0,0.21786047233494443,0.0,0.00013383017243483652,0.789530148839669,1.0,0.0,0.0
0.0,0.0024682854026749287,0.0,0.0,3.1959744988625176e-06,0.0,0.21602018290760228,0.0,0.36357085352739915,0.0,0.0,0.0,0.0,0.9919379902323516,0.0,0.0,0.22621184919210058,0.0,0.0,0.0,0.0,0.0,0.0,0.0017667623009045377,1.4442261951736271e-05,2.537689999989321e-06,0.0,0.0,1.420376079297285e-05,0.0,0.0,0.0,0.016805534204458114,0.008056573421321378,0.8038112289004133,0.9919429620766262,0.0,0.0021573334143599396,0.0,0.0,0.0,0.0,0.0,0.009096651926721414,0.0,0.0,5.3113637020399325e-05,0.002446183953033268,0.0,2.396623883874191e-06,2.752714349796848e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978313998115179e-05,0.0,0.0,0.783993051717637,0.0,0.0,0.21600108784893024,0.0,1.423620651738516e-05,0.79059822845389,1.0,0.0,0.0
0.0,0.009743987141955106,0.0,0.0,0.00023145994408389027,0.0,0.21904761904761827,0.0,0.37693748147183115,0.0,0.0,0.0,0.0,0.9919342903655467,0.0,0.0,0.32495511669658894,0.0,7.788421954448857e-05,0.0,0.0,0.0,0.0,0.3169531437308429,0.17271028175959924,0.000231103844041807,0.0,0.0,0.173704919789687,0.0,0.0,0.0,0.11139738662567256,0.00805834562907548,0.7789104168385839,0.9919411898697021,0.0,0.007398742061924583,0.0,0.0,0.0,0.0,0.08695652173913038,1.0,0.0,0.0,0.0007265035837689605,0.009562355452766413,0.0,0.00023069983142996265,0.00022646172314659847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17285355832243263,0.0,0.0,0.7809997706240495,0.0,0.0,0.21900236253740246,0.0,0.17465329061316962,0.7916666048393294,1.0,0.0,0.0
0.0,0.006730382871247342,0.0,0.0,0.0001711400173593927,0.0,0.16777041942604853,0.0,0.3932318585818031,0.0,0.0,0.0,0.0,0.9919379902323516,0.0,0.0,0.26929982046678647,0.0,0.0,0.0,0.0,0.0,0.0,0.2267471938762451,0.15348553755753666,0.00017157825859747536,0.0,0.0,0.15467514318837094,0.0,0.0,0.0,0.0387271329746349,0.008057864676576765,0.8073507042010752,0.9919416708219755,0.0,0.00931299565494819,0.0,0.0,0.0,0.0,0.043478260869564966,0.23575489576753003,0.0,0.0,0.0001210997680603264,0.007412678645555358,0.0,0.00017107310309245937,0.00017603181663585044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15318021190478598,0.0,0.0,0.8322271835993007,0.0,0.0,0.16858789000331598,0.0,0.1560715443390579,0.7927349812247687,1.0,0.0,0.0
0.0,0.0032001607255611013,0.0,0.0,5.690601429853465e-07,0.0,0.16852727846105608,0.0,0.3747792462776305,0.0,0.0,0.0,0.0,0.9919379902323516,0.0,0.0,0.18132854578096946,0.0,0.0001223894878556249,0.0,0.0,0.0,0.0,0.0018823970528299558,1.7011561717894573e-05,7.688882199013058e-07,0.0,0.0,1.7072904946281242e-05,0.0,0.0,0.0,0.01685472713297463,0.008057605772694876,0.8076405917592648,0.9919419297276506,0.0,0.002521953146364435,0.0,0.0,0.0,0.0,0.0,0.006822488945041063,0.0,0.0,0.0005077576374387068,0.003157801103006584,0.0,5.916426919015644e-07,5.182108253940594e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.727775665880658e-05,0.0,0.0,0.8314591915153997,0.0,0.0,0.16853120275144917,0.0,1.6610210978614372e-05,0.793803357610208,1.0,0.0,0.0
0.0,0.003960737041501631,0.0,0.0,1.1439499013046539e-06,0.0,0.1651844843897834,0.0,0.3672240427894575,0.0,0.0,0.0,0.0,0.9919342903655467,0.0,0.0,0.15619389587073607,0.0,0.00157993702504534,0.0,0.0,0.0,0.0,0.002221168811414011,9.107633547419556e-06,8.922512656847766e-07,0.0,0.0,9.197453600072285e-06,0.0,0.0,0.0,0.015963105303612606,0.00805976810140363,0.8111218545714225,0.9919397673999544,0.0,0.003631004831211447,0.0,0.0,0.0,0.0,0.0,0.004169298799747315,0.0,0.0,0.0002591514421413539,0.0039731957540176735,0.0,7.611960941296105e-07,5.779352966049807e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.422428833752829e-06,0.0,0.0,0.8348083516841243,0.0,0.0,0.16518688866378284,0.0,9.297160059458433e-06,0.7948717339956474,1.0,0.0,0.0
0.0,0.002382182423511847,0.0,0.0,2.8515787622094532e-06,0.0,0.1615263323872611,0.0,0.3918058123052939,0.0,0.0,0.0,0.0,0.9919342903655467,0.0,0.0,0.19389587073608627,0.0,0.00011126317077784082,0.0,0.0,0.0,0.0,0.0003768095672466383,1.915136002292924e-05,2.6700249036479506e-06,0.0,0.0,1.9009327710748465e-05,0.0,0.0,0.0,0.01834896233666411,0.008061595723195758,0.8184291972129065,0.9919379397771038,0.0,0.002521953146364435,0.0,0.0,0.0,0.0,0.0,0.002526847757422615,0.0,0.0,0.00016077795274578913,0.002520310739488822,0.0,2.4867832326779904e-06,2.3799977249467e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.940319934804727e-05,0.0,0.0,0.8384890748069367,0.0,0.0,0.161512874958877,0.0,1.8836747868604875e-05,0.7959401103810867,1.0,0.0,0.0
0.0,0.0020234200103323545,0.0,0.0,1.7394675292672587e-06,0.0,0.16001261431724956,0.0,0.3547266281043102,0.0,0.0,0.0,0.0,0.9919564895663754,0.0,0.0,0.2028725314183124,0.0,0.0,0.0,0.0,0.0,0.0,0.001320526482394004,1.1303597428139562e-05,1.4875340357017088e-06,0.0,0.0,1.12580913414124e-05,0.0,0.0,0.0,0.01718063028439662,0.008039465996407147,0.8158264304069909,0.9919600694935296,0.0,0.0020054085260247344,0.0,0.0,0.0,0.0,0.0,0.008843967150979154,0.0,0.0,0.0004501272543877781,0.002164502164502164,0.0,1.3200943459183468e-06,1.130723447436937e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1551175319919876e-05,0.0,0.0,0.8400247072084568,0.0,0.0,0.1599678849966928,0.0,1.107012245003293e-05,0.7970087835377443,1.0,0.0,0.0
0.0,0.0025687388783651906,0.0,0.0,1.8130103688650457e-06,0.0,0.16070640176600648,0.0,0.36942834741508346,0.0,0.0,0.0,0.0,0.9919564895663754,0.0,0.0,0.13105924596050267,0.0,0.0,0.0,0.0,0.0,0.0,0.0005023635800274397,1.4544681530927412e-05,1.5969907017786733e-06,0.0,0.0,1.4596368844875182e-05,0.0,0.0,0.0,0.02088854727132975,0.008037991247840326,0.8112816513516057,0.9919615442414058,0.0,0.0016559812828537586,0.0,0.0,0.0,0.0,0.0,0.0020214782059380927,0.0,0.0,0.00010835338436774473,0.002475834667615487,0.0,1.4295415156105265e-06,1.3637836020119118e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5124782328513643e-05,0.0,0.0,0.8393110862455373,0.0,0.0,0.16068205705581917,0.0,1.445405633853313e-05,0.7980768631519656,1.0,0.0,0.0
0.0,0.0007605763159405296,0.0,0.0,2.2035945962411188e-06,0.0,0.15723746452223253,0.0,0.37854801201123767,0.0,0.0,0.0,0.0,0.9919527896995709,0.0,0.0,0.04667863554757634,0.0,8.901053662227266e-05,0.0,0.0,0.0,0.0,0.0015038415594466922,1.6883812565355368e-05,1.9778460685792763e-06,0.0,0.0,1.695090809399535e-05,0.0,0.0,0.0,0.02261029976940815,0.008042882725106004,0.8271827732020873,0.9919566527664305,0.0,0.0012609765731822174,0.0,0.0,0.0,0.0,0.0,0.005180037902716362,0.0,0.0,0.00042221285803671285,0.0009784735812133037,0.0,1.8031869760760298e-06,1.6583644524958822e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.723590856440708e-05,0.0,0.0,0.8427618397623675,0.0,0.0,0.15723660206731793,0.0,1.6767733156983038e-05,0.7991452395374049,1.0,0.0,0.0
0.0,0.0026548418575282687,0.0,0.0,3.890595587502634e-06,0.0,0.20649637338378923,0.0,0.3706192670891326,0.0,0.0,0.0,0.0,0.991949089832766,0.0,0.0,0.05385996409335725,0.0,0.0,0.0,0.0,0.0,0.0,0.0007051637676907016,2.8317361717629733e-05,3.6591722343844694e-06,0.0,0.0,2.87679668313362e-05,0.0,0.0,0.0,0.016940814757878557,0.008046114390636738,0.8090764423354879,0.9919534218873414,0.0,0.0023244507915286677,0.0,0.0,0.0,0.0,0.0,0.0049273531269741,0.0,0.0,9.824809838681406e-05,0.0025796121686532635,0.0,3.499618106304775e-06,3.371962814457507e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8671450991907092e-05,0.0,0.0,0.7934913844918299,0.0,0.0,0.2065046040802052,0.0,2.8406499499140968e-05,0.8002139126940623,1.0,0.0,0.0
0.0,0.003056655760289302,0.0,0.0,2.30000746522603e-06,0.0,0.25197098707032595,0.0,0.3567724605182985,0.0,0.0,0.0,0.0,0.9919453899659613,0.0,0.0,0.1633752244165172,0.0,0.0002447789757112498,0.0,0.0,0.0,0.0,0.000998190506200385,2.2308746405087874e-05,2.0653216828620848e-06,0.0,0.0,2.2435221135398524e-05,0.0,0.0,0.0,0.015950807071483476,0.008048975407182857,0.8080144211863298,0.9919505600872067,0.0,0.0023092583026951483,0.0,0.0,0.0,0.0,0.0,0.008085912823752369,0.0,0.0,0.0003263938786186809,0.002905770029057699,0.0,1.8991775265437617e-06,1.7661379343802632e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.266074311736005e-05,0.0,0.0,0.748028367114685,0.0,0.0,0.25197187662758935,0.0,2.2535726113842407e-05,0.8012819923082836,1.0,0.0,0.0
0.0,0.002841398312381605,0.0,0.0,2.1856573182904354e-06,0.0,0.2519079154840753,0.0,0.3672538306898039,0.0,0.0,0.0,0.0,0.9919416900991563,0.0,0.0,0.20466786355475763,0.0,0.0002781579269446021,0.0,0.0,0.0,0.0,0.0009123360440278439,2.0151327527289297e-05,1.947341751803723e-06,0.0,0.0,2.0040755643711914e-05,0.0,0.0,0.0,0.01824442736356649,0.008051256798059292,0.8087134226262158,0.9919482786973988,0.0,0.0026434930570326046,0.0,0.0,0.0,0.0,0.0,0.008085912823752369,0.0,0.0,0.00015147966469478933,0.0029205953863488086,0.0,1.7825534932652088e-06,1.6606097333684715e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0517680177845965e-05,0.0,0.0,0.7481207983153411,0.0,0.0,0.2518873505361654,0.0,1.9911473652935293e-05,0.8023503686937229,1.0,0.0,0.0
0.0,0.002683542850582629,0.0,0.0,2.3094245361501386e-06,0.0,0.24925890886155955,0.0,0.38560635390342934,0.0,0.0,0.0,0.0,0.9919416900991563,0.0,0.0,0.18132854578096946,0.0,0.0,0.0,0.0,0.0,0.0,0.0005967626033107044,2.0210796960367814e-05,2.0846111772936863e-06,0.0,0.0,2.0331329964611358e-05,0.0,0.0,0.0,0.02168178324365872,0.008053479899379212,0.8180915870652425,0.99194605559712,0.0,0.003205615143872867,0.0,0.0,0.0,0.0,0.0,0.011370814908401767,0.0,0.0,0.00024119844278375262,0.003231927889462135,0.0,1.939098830242963e-06,1.7800586757903277e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.054190802197207e-05,0.0,0.0,0.7507569422346734,0.0,0.0,0.2491226396131907,0.0,2.0156135759763147e-05,0.8034187450791622,1.0,0.0,0.0
0.0,0.003802881579702655,0.0,0.0,4.36638188514443e-06,0.0,0.2526647745190793,0.0,0.37852894950040117,0.0,0.0,0.0,0.0,0.9919379902323516,0.0,0.0,0.125673249551167,0.0,0.00016689475616676124,0.0,0.0,0.0,0.0,0.0012465837465314542,2.7209468205089977e-05,4.118531357592722e-06,0.0,0.0,2.7472582072517312e-05,0.0,0.0,0.0,0.017143735588009225,0.008055900086674672,0.8189303141165976,0.9919436354109576,0.0,0.0033727325210415986,0.0,0.0,0.0,0.0,0.0,0.019709412507896398,0.0,0.0,0.00045069897371122783,0.0035284350352843517,0.0,3.945480756608152e-06,3.75860018071772e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7472172707667135e-05,0.0,0.0,0.7473768199957149,0.0,0.0,0.2526396828228883,0.0,2.738763264330973e-05,0.8044871214646016,1.0,0.0,0.0
0.0,0.002080821996441072,0.0,0.0,0.00035545900126109916,0.0,0.20353200883002387,0.0,0.354474425820694,0.0,0.0,0.0,0.0,0.9919342903655467,0.0,0.0,0.14003590664272902,0.0,0.0033045161721018726,0.0,0.0,0.0,0.0,0.0011577232263722402,4.5748513324468405e-05,0.0003544072269704028,0.0,0.0,4.593403301027211e-05,0.0,0.0,0.0,0.018484242890084553,0.008058165011282536,0.815733306846397,0.9919413704874103,0.0,0.002278873325028106,0.0,0.0,0.0,0.0,0.0,0.016171825647504738,0.0,0.0,0.0006740218489599439,0.0024017078811599327,0.0,0.0003551784933498224,0.00035505793984338854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.624214431151038e-05,0.0,0.0,0.7972019620266835,0.0,0.0,0.20354199329952394,0.0,4.601658529789637e-05,0.8055554978500409,1.0,0.0,0.0
0.0,0.019043108891567646,0.0,0.0,0.01745122704573155,0.0,0.20548722800378627,0.0,0.3333128948774906,0.0,0.0,0.0,0.0,0.9919157910315227,0.0,0.0,0.3087971274685817,0.0,0.0796199250086229,0.0,0.0,0.0,0.0,0.002016604715689155,0.00040874883155091126,0.017436761818272084,0.0,0.0,0.0004123537969759083,0.0,0.0,0.0,0.01735895465026903,0.00807795155034774,0.7774400797907308,0.9919215839576105,0.0,0.020418704992251825,0.0,0.0,0.0,0.0,0.1304347826086958,0.025142135186355025,0.0,0.0,0.02953536707726543,0.01955464626697503,0.0,0.017445297074428576,0.017399173198220534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040906071769310107,0.0,0.0,0.794401771125699,0.0,0.0,0.20549996562511552,0.0,0.00041411351796682874,0.8066345579993345,1.0,0.0,0.0
