Mem_used,"10606_system.cpu.load[percpu,avg1].csv_avg",10606_net.if.out[ens160].csv_avg,10606_net.if.in[ens160].csv_avg,"10606_icmpping[,{$PING},,,].csv_avg","10606_icmppingloss[,{$PINGL},,,].csv_avg","10606_vfs.fs.size[,free].csv_avg",AnomalyScore_IF,Prediction_IF
0.11838094624172468,0.013544018058690745,0.0008870424661408163,0.01942136034395377,0.0,0.0,0.9973064881788787,0.011024892028975275,1
0.11733782735207443,0.05869074492099323,0.00027262314326346234,0.005477943940191233,0.0,0.0,0.997370340774907,0.05595483251779365,1
0.1366987395633923,0.009029345372460498,0.00036214119030519593,0.005584641387454806,0.0,0.0,0.9971819619436673,0.07697079294991188,1
0.10077258363330444,0.02144469525959368,0.00034179617961389245,0.009956811783278084,0.0,0.0,0.9972116632826271,0.06030189998463609,1
0.11468715000587437,0.03047404063205418,0.0006896958624351759,0.005742262616366903,0.0,0.0,0.9971142902489021,0.08227944995698677,1
0.11553894062501291,0.05643340857787811,0.0008544904490347307,0.005817435817848059,0.0,0.0,0.9969051223448702,0.04008858278318872,1
0.11991756267664666,0.028216704288939055,0.0005310047790430114,0.0065012694571282385,0.0,0.0,0.997007162820637,0.10127228739178956,1
0.16333641723812287,0.016930022573363433,0.00039062420527301994,0.005650114821002909,0.0,0.0,0.9969927378765675,0.08742163102004818,1
0.1520744421592659,0.040632054176072234,0.00019734660370564032,0.005499768418040597,0.0,0.0,0.9968028736676189,0.09434085331027614,1
0.11987170141511871,0.03047404063205418,0.0005167632715590998,0.018890298049619163,0.0,0.0,0.9967504752602707,0.04395637029530375,1
0.11845929562511737,0.013544018058690745,0.00022989862081172503,0.005514318069940176,0.0,0.0,0.9968035107019944,0.08260411325090838,1
0.11028774395382346,0.049661399548532735,0.0006367988346377878,0.0056307152851368045,0.0,0.0,0.9967311715651874,0.07451124183829122,1
0.12049298557305921,0.022573363431151242,0.0011088030826760208,0.0539137351138874,0.0,0.0,0.9965591256736275,0.0425427926607127,1
0.12761472828588172,0.03160270880361174,0.0003641756913743263,0.005262124103680821,0.0,0.0,0.9964691795283898,0.09671503673062265,1
0.13028332046072455,0.03611738148984199,0.0003641756913743263,0.005482793824157756,0.0,0.0,0.9964443600479171,0.09116818648010655,1
0.1346815298582058,0.03047404063205418,0.0010701475623625441,0.05328082525625575,0.0,0.0,0.9965222149701134,0.040293398015431636,1
0.1290259374213134,0.040632054176072234,0.00018920859942911893,0.005482793824157756,0.0,0.0,0.9964897572922098,0.0900277756205422,1
0.11806827299907718,0.007900677200902935,0.00018310509622172788,0.005456119462341865,0.0,0.0,0.9965022742406546,0.06939022743839213,1
0.12328937135855078,0.034988713318284424,0.0011698381147499295,0.006484294863245397,0.0,0.0,0.9963824154474992,0.0814602201150803,1
0.1046734745884681,0.039503386004514675,0.00039062420527301994,0.005487643708124282,0.0,0.0,0.9962797410448445,0.08248380116274467,1
0.15774985987332446,0.007900677200902935,0.00023193312188085537,0.005511893127956913,0.0,0.0,0.9962725285728027,0.08121794491287554,1
0.13604449142095065,0.022573363431151242,0.0006469713399834395,0.006275749852684774,0.0,0.0,0.9961783407109266,0.09943441273233455,1
0.130896486961936,0.019187358916478554,0.00023193312188085537,0.0055555420836556485,0.0,0.0,0.9961420639343004,0.094923361870286,1
0.14587161119016345,0.033860045146726865,0.00021565711332781345,0.005494918534074071,0.0,0.0,0.9960894542179801,0.10281414178657233,1
0.13275246320933665,0.05869074492099323,0.00047200424803823214,0.00645519555944624,0.0,0.0,0.9960852125013275,0.05508663850868878,1
0.12018246420924283,0.02144469525959368,0.00018513959729085823,0.0053906460287937615,0.0,0.0,0.9960287836862847,0.08464417914699657,1
0.12344033528077691,0.03160270880361174,0.0002054846079821617,0.005456119462341865,0.0,0.0,0.9959740515579085,0.09940771978328294,1
0.11099191568514666,0.02708803611738149,0.000374348196719978,0.010048959578642082,0.0,0.0,0.9960321770596039,0.06415755025621905,1
0.12202553968062668,0.023702031602708805,0.00018513959729085823,0.005727712964467325,0.0,0.0,0.9960158441199098,0.08113687800352032,1
0.14027644980903053,0.009029345372460498,0.0003519686849595442,0.005698613660668168,0.0,0.0,0.9961469426853142,0.07270615802670405,1
0.12665974895355792,0.022573363431151242,0.0005839018068403996,0.010742492985855313,0.0,0.0,0.99608733180591,0.061929943045467506,1
0.13112101714826663,0.048532731376975176,0.004443350334980601,0.01242540272223987,0.0,0.0,0.9953881259913686,-0.021251698931900043,-1
