net.if.out[vethc8701ff]_avg,"vfs.fs.size[boot,pfree]_avg",vm.memory.size[available]_avg,system.uptime_avg,net.if.out[vethc44eac7]_avg,"vfs.fs.size[,used]_avg",net.if.out[vetha0f3ea1]_avg,"vfs.fs.size[boot,total]_avg",net.if.out[br-29cb8b697ec7]_avg,"vfs.fs.size[,free]_avg","vfs.fs.inode[boot,pfree]_avg",vm.memory.size[total]_avg,net.if.in[vethc8701ff]_avg,"vfs.fs.size[varlibdockeroverlay,free]_avg","vfs.fs.size[varlibdockeroverlay,used]_avg","vfs.fs.size[varlibdockeroverlay,pfree]_avg","system.cpu.util[,idle]_avg",net.if.in[vetha0f3ea1]_avg,net.if.in[vethc44eac7]_avg,"system.cpu.util[,softirq]_avg",system.users.num_avg,agent.ping_avg,"vfs.fs.size[boot,used]_avg","vfs.fs.size[boot,free]_avg","system.cpu.util[,iowait]_avg",proc.num[]_avg,"vfs.fs.size[varlibdockeroverlay,total]_avg",net.if.in[veth66efed2]_avg,net.if.in[ens160]_avg,"icmpping[,{$PING},,,]_avg",net.if.out[vethcb7cc86]_avg,system.boottime_avg,net.if.out[vethdd07b19]_avg,"icmppingloss[,{$PINGL},,,]_avg",net.if.in[vethf19071c]_avg,net.if.in[docker0]_avg,net.if.out[veth66efed2]_avg,"system.cpu.util[,steal]_avg",net.if.in[vethcb7cc86]_avg,net.if.in[vethdd07b19]_avg,"icmppingsec[,{$PINGS},,,]_avg",net.if.out[vethf19071c]_avg,"system.cpu.load[percpu,avg1]_avg","system.cpu.util[,system]_avg",net.if.in[veth9312447]_avg,net.if.in[veth2ba502b]_avg,"vfs.fs.inode[varlibdockeroverlay,pfree]_avg",kernel.maxproc_avg,"system.cpu.util[,nice]_avg",vfs.file.cksum[etcpasswd]_avg,system.cpu.intr_avg,net.if.out[veth9312447]_avg,net.if.out[veth2ba502b]_avg,"proc.num[,,run]_avg","system.swap.size[,pfree]_avg","system.swap.size[,free]_avg","system.cpu.util[,user]_avg","system.swap.size[,total]_avg","system.cpu.load[percpu,avg5]_avg",net.if.in[br-29cb8b697ec7]_avg,"vfs.fs.size[,total]_avg","system.cpu.load[percpu,avg15]_avg",net.if.out[docker0]_avg,"vfs.fs.size[,pfree]_avg","system.cpu.util[,interrupt]_avg",system.cpu.switches_avg,"vfs.fs.inode[,pfree]_avg",net.if.out[ens160]_avg,system.localtime_avg,kernel.maxfiles_avg
0.03873873873873874,0.11415196254952065,0.4984525853963463,0.39492067943714376,0.006930885379102669,0.2248533542415192,0.0152715969468943,0.0,0.0,0.7751395231572573,0.0,0.0,0.04054054054054054,0.7751448581285487,0.22485064737785265,0.7751479289940839,0.9988270724362023,0.014365316149560041,0.007011464071539295,0.005509641873278237,0.0,0.0,0.8857747613700724,0.1142252649555715,0.004358974358974359,0.571428571428573,0.0,0.006966643510641388,8.59050679346586e-05,0.0,0.00697147637890186,1.0,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.33500470072077715,0.014352241757825809,0.04457976244173808,0.0023932351220549986,0.041666666666666664,0.0059545447530687376,0.0,0.0,0.0,0.0,0.034582132564841495,0.03981481481481482,0.005860621000360756,0.0,0.8088304718364085,0.8088224147584384,0.0013269055958366124,0.0,0.03792973177181715,0.0,0.0,0.004859945215163024,0.0,0.7751479289940839,0.0,0.0674157303370786,0.0,6.81694857021329e-05,0.9882478632478637,0.0
0.03873873873873874,0.11415196254952065,0.4984733419289168,0.39562750994551177,0.006930885379102669,0.22482346622442684,0.0152715969468943,0.0,0.0,0.7751694109693616,0.0,0.0,0.04054054054054054,0.775174748509798,0.22482075727355166,0.7751861042183634,0.9995561895704546,0.014365316149560041,0.007011464071539295,0.0027548209366391185,0.0,0.0,0.8857747613700724,0.1142252649555715,0.0015384615384615372,0.571428571428573,0.0,0.006966643510641388,8.12615507490011e-05,0.0,0.00697147637890186,1.0,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.32920714509558124,0.014352241757825809,0.031574199368516014,0.002153911609849485,0.041666666666666664,0.0059545447530687376,0.0,0.0,0.0,0.0,0.03746397694524495,0.03981481481481482,0.005860621000360756,0.0,0.8088304718364085,0.8088224147584384,0.0006634527979183097,0.0,0.03037400831129581,0.0,0.0,0.0037112308915790357,0.0,0.7751861042183634,0.0,0.0702247191011236,0.0,8.180338284255982e-05,0.9893162393162243,0.0
0.03873873873873874,0.11415196254952065,0.4984394017212491,0.3963347332466047,0.006930885379102669,0.22500099009020325,0.0152715969468943,0.0,0.0,0.7749918883211322,0.0,0.39544962080173346,0.04054054054054054,0.7749986115268293,0.224998283477575,0.7749952280969659,0.9994967506736412,0.014365316149560041,0.007011464071539295,0.0021645021645021745,0.0,0.0,0.8857747613700724,0.1142252649555715,0.006410256410256412,0.571428571428573,0.0,0.006966643510641388,0.0,0.0,0.00697147637890186,1.0,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.3455813224694453,0.014352241757825809,0.018944519621109608,0.0023932351220549986,0.041666666666666664,0.0059545447530687376,0.0,0.0,0.0,0.0,0.034582132564841495,0.03981481481481482,0.005860621000360756,0.0,0.8088304718364085,0.8088224147584384,0.0006634527979183097,0.0,0.013373630525122781,0.0,0.0,0.0007069011222055263,0.0,0.7749952280969659,0.0,0.0646067415730337,0.0,7.089626513021724e-05,0.9903846153845848,0.0
0.03873873873873874,0.11415196254952065,0.4979616974073112,0.3970417601513352,0.006930885379102669,0.2250855143066932,0.0152715969468943,0.0,0.0,0.774905975879566,0.0,0.39544962080173346,0.04054054054054054,0.7749120031391286,0.22508280580140116,0.7749188776484104,0.9989935013472819,0.014365316149560041,0.007011464071539295,0.009838646202282572,0.0,0.0,0.8857747613700724,0.1142252649555715,0.006410256410256412,0.7142857142857153,0.0,0.006966643510641388,0.00015787958431234123,0.0,0.00697147637890186,1.0,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.362268881228455,0.014352241757825809,0.012780033077732672,0.0035632611817263404,0.041666666666666664,0.0059545447530687376,0.0,0.0,0.0877742946708464,0.0,0.03746397694524495,0.03981481481481482,0.005860621000360756,0.0,0.8088304718364085,0.8088224147584384,0.0006376039876098,0.0,0.01004911220249339,0.0,0.0,0.0007069011222055263,0.0,0.7749188776484104,0.0,0.0702247191011236,0.0,7.362304455830332e-05,0.9914529914530021,0.0
0.03873873873873874,0.11415196254952065,0.4983877867189953,0.39774878705606564,0.006930885379102669,0.22499501330133853,0.0152715969468943,0.0,0.0,0.7749957798254563,0.0,0.39544962080173346,0.04054054054054054,0.7750031995516942,0.22499438990355713,0.7749952280969659,0.9998771596132512,0.014365316149560041,0.007011464071539295,0.0,0.0,0.0,0.8857747613700724,0.1142252649555715,0.0007692307692307686,0.571428571428573,0.0,0.006966643510641388,5.572220622788657e-05,0.0,0.00697147637890186,1.0,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.33954873080539016,0.014352241757825809,0.002631183280709668,0.0041482742115619975,0.041666666666666664,0.0059545447530687376,0.0,0.0,0.0,0.0,0.0403458213256484,0.03981481481481482,0.005860621000360756,0.0,0.8088304718364085,0.8088224147584384,0.0,0.0,0.0015111446921042687,0.0,0.0,0.0,0.0,0.7749952280969659,0.0,0.0758426966292135,0.0,7.362304455830332e-05,0.9925213675213627,0.0
0.03873873873873874,0.11415196254952065,0.4984726413471484,0.39845581396079616,0.006930885379102669,0.22499431889418275,0.0152715969468943,0.0,0.0,0.7749964742278479,0.0,0.39544962080173346,0.04054054054054054,0.7750031995516942,0.2249923046421589,0.7749952280969659,1.0,0.014365316149560041,0.007011464071539295,0.006493506493506496,0.0,0.0,0.8857747613700724,0.1142252649555715,0.0023076923076923075,0.571428571428573,0.0,0.006966643510641388,0.00013466199838405718,0.0,0.00697147637890186,1.0,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.33351613914133504,0.014352241757825809,0.008870846489249736,0.0014359410732330269,0.041666666666666664,0.0059545447530687376,0.0,0.0,0.0,0.0,0.028818443804034588,0.03981481481481482,0.005860621000360756,0.0,0.8088304718364085,0.8088224147584384,0.00019817421236520416,0.0,0.006271250472232717,0.0,0.0,0.0,0.0,0.7749952280969659,0.0,0.0589887640449438,0.0,6.544270627404682e-05,0.9935897435897232,0.0
0.03873873873873874,0.11415196254952065,0.4983638046340012,0.3991628408655266,0.006930885379102669,0.22572110049287808,0.0152715969468943,0.0,0.0,0.7742703940525466,0.0,0.39544962080173346,0.04054054054054054,0.7742764099830737,0.22571978392138625,0.7742698988356587,0.9993976858456177,0.014365316149560041,0.007011464071539295,0.005509641873278237,0.0,0.0,0.8857747613700724,0.1142252649555715,0.0028205128205128216,0.571428571428573,0.0,0.006966643510641388,0.00016716661868365623,0.0,0.00697147637890186,1.0,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.372453776245691,0.014352241757825809,0.007517666516313336,0.0019943626017125127,0.041666666666666664,0.0059545447530687376,0.0,0.0,0.0,0.0,0.03746397694524495,0.03981481481481482,0.005860621000360756,0.0,0.8088304718364085,0.8088224147584384,0.0007797724443065826,0.0,0.005062334718549302,0.0,0.0,0.0,0.0,0.7742698988356587,0.0,0.0702247191011236,0.0,7.362304455830332e-05,0.9946578228870067,0.0
0.03873873873873874,0.11415196254952065,0.49845370714897264,0.3998696713738947,0.006930885379102669,0.22517045190926233,0.0152715969468943,0.0,0.0,0.7748224276643256,0.0,0.39544962080173346,0.04054054054054054,0.7748277569834947,0.22516983084618225,0.7748425271998514,0.9986725313044862,0.014365316149560041,0.007011464071539295,0.009838646202282572,0.0,0.0,0.8857747613700724,0.1142252649555715,0.0023076923076923075,0.571428571428573,0.0,0.006966643510641388,0.00014859254994102622,0.0,0.00697147637890186,1.0,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.35459103729238484,0.014352241757825809,0.03781386257705608,0.002180503111205656,0.041666666666666664,0.0059545447530687376,0.0,0.0,0.0,0.0,0.0403458213256484,0.03981481481481482,0.005860621000360756,0.0,0.8088304718364085,0.8088224147584384,0.0013872194865564638,0.0,0.03604080090668682,0.0,0.0,0.0037112308915790357,0.0,0.7748425271998514,0.0,0.0758426966292135,0.0,7.907660341447374e-05,0.9957264957265011,0.0
0.03873873873873874,0.11415196254952065,0.49840784472428956,0.4005766982786252,0.006930885379102669,0.2251167931744824,0.0152715969468943,0.0,0.0,0.7748753916286972,0.0,0.39544962080173346,0.04054054054054054,0.7748807239283337,0.22511477913071154,0.7748807024241273,0.9975471548581392,0.014365316149560041,0.007011464071539295,0.007674144037780398,0.0,0.0,0.8857747613700724,0.1142252649555715,0.004358974358974359,0.571428571428573,0.0,0.006966643510641388,0.0004248818224876251,0.0,0.00697147637890186,1.0,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.3247414603572548,0.014352241757825809,0.02127499624116674,0.0038823591980003402,0.041666666666666664,0.0059545447530687376,0.0,0.0,0.0,0.0,0.03746397694524495,0.03981481481481482,0.005860621000360756,0.0,0.8088304718364085,0.8088224147584384,0.002550415950439207,0.0,0.017378163959199097,0.0,0.0,0.001060351683308293,0.0,0.7748807024241273,0.0,0.0646067415730337,0.0,7.362304455830332e-05,0.9967948717948616,0.0
0.03873873873873874,0.11415196254952065,0.498338419330978,0.40128392157971804,0.006930885379102669,0.22527137920388007,0.0152715969468943,0.0,0.0,0.774720806659527,0.0,0.39544962080173346,0.04054054054054054,0.7747268306185084,0.22526936745935267,0.7747280015270093,0.9961285465208438,0.014365316149560041,0.007011464071539295,0.01219992129083039,0.0,0.0,0.8857747613700724,0.1142252649555715,0.0023076923076923075,0.571428571428573,0.0,0.006966643510641388,0.0006222313028780534,0.0,0.00697147637890186,1.0,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.3483234095894704,0.014352241757825809,0.010900616448654338,0.0064883263309046535,0.041666666666666664,0.0059545447530687376,0.0,0.0,0.0,0.0,0.0403458213256484,0.03981481481481482,0.005860621000360756,0.0,0.8088304718364085,0.8088224147584384,0.0035197463370081686,0.0,0.006271250472232717,0.0,0.0,0.0001767252805513833,0.0,0.7747280015270093,0.0,0.0674157303370786,0.0,7.63498239863894e-05,0.9978632478632221,0.0
0.03873873873873874,0.11415196254952065,0.4984552500724567,0.40199094848444855,0.006930885379102669,0.22534269542971508,0.0152715969468943,0.0,0.0,0.7746494909228119,0.0,0.39544962080173346,0.04054054054054054,0.7746555136106181,0.2253413782147895,0.7746516510784502,0.9967665240133146,0.014365316149560041,0.007011464071539295,0.005509641873278237,0.0,0.0,0.8857747613700724,0.1142252649555715,0.0015384615384615372,0.571428571428573,0.0,0.006966643510641388,0.00040166423655934105,0.0,0.00697147637890186,1.0,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.405750548417424,0.014352241757825809,0.013155916403548339,0.00739243737701431,0.041666666666666664,0.0059545447530687376,0.0,0.0,0.0,0.0,0.043227665706051854,0.03981481481481482,0.005860621000360756,0.0,0.8088304718364085,0.8088224147584384,0.0028002877834214304,0.0,0.009293539856441256,0.0,0.0,0.0004418132013784548,0.0,0.7746516510784502,0.0,0.0786516853932584,0.0,6.544270627404682e-05,0.9989316239316395,0.0
0.03873873873873874,0.11415196254952065,0.49844052347387546,0.4026977789928166,0.006930885379102669,0.22545752308576006,0.0152715969468943,0.0,0.0,0.7745353584567063,0.0,0.39544962080173346,0.04054054054054054,0.7745406846953671,0.22545412080468807,0.7745371254056117,0.9995680773498181,0.014365316149560041,0.007011464071539295,0.0027548209366391185,0.0,0.0,0.8857747613700724,0.1142252649555715,0.0015384615384615372,0.571428571428573,0.0,0.006966643510641388,0.00031343741003185543,0.0,0.00697147637890186,1.0,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.3415857098088373,0.014352241757825809,0.006164486543376936,0.0028718821464659983,0.041666666666666664,0.0059545447530687376,0.0,0.0,0.0,0.0,0.034582132564841495,0.03981481481481482,0.005860621000360756,0.0,0.8088304718364085,0.8088224147584384,0.0005169762061701111,0.0,0.004382319607102381,0.0,0.0,0.0,0.0,0.7745371254056117,0.0,0.0646067415730337,0.0,6.81694857021329e-05,1.0,0.0
0.03873873873873874,0.07032155498716901,0.3679501663490553,0.40671340174288895,0.006930885379102669,0.4016398060794273,0.0152715969468943,0.0,0.0050455269921445235,0.5983604614281645,0.0,0.39544962080173346,0.04054054054054054,0.5983606739675595,0.40163830775942005,0.5983601429381886,0.9815104767904168,0.014365316149560041,0.007011464071539295,0.03751529577311512,0.0,0.0,0.9296339924281467,0.0703660235421795,0.006376178305438754,0.596386464553668,0.0,0.006966643510641388,0.00979547959524576,0.0,0.00697147637890186,0.6801335218348201,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.3562362895643999,0.014352241757825809,0.0251919180492163,0.05267009739785772,0.041666666666666664,0.0059545447530687376,0.3920242451121284,0.0,0.004794591888504739,0.0,0.07680285157420362,0.03981481481481482,0.005860621000360756,0.0,0.6693507622584868,0.6693505454117054,0.011158212925922464,0.0,0.021464166394360988,0.0052806755100877605,0.0,0.00747900250796471,0.0,0.5983617796037527,0.0,0.10949937979454939,0.3920612041245863,0.009738252877134427,0.4979700030866672,0.0
0.03873873873873874,0.07032155498716901,0.3679501663490553,0.40671340174288895,0.006930885379102669,0.4016398060794273,0.0152715969468943,0.0,0.0050455269921445235,0.5983604614281645,0.0,0.39544962080173346,0.04054054054054054,0.5983606739675595,0.40163830775942005,0.5983601429381886,0.9815104767904168,0.014365316149560041,0.007011464071539295,0.03751529577311512,0.0,0.0,0.9296339924281467,0.0703660235421795,0.006376178305438754,0.596386464553668,0.0,0.006966643510641388,0.00979547959524576,0.0,0.00697147637890186,0.6801335218348201,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.31886555938577243,0.014352241757825809,0.0251919180492163,0.05267009739785772,0.041666666666666664,0.0059545447530687376,0.3920242451121284,0.0,0.004794591888504739,0.0,0.07680285157420362,0.03981481481481482,0.005860621000360756,0.0,0.6693507622584868,0.6693505454117054,0.011158212925922464,0.0,0.021464166394360988,0.0052806755100877605,0.0,0.00747900250796471,0.0,0.5983617796037527,0.0,0.10949937979454939,0.3920612041245863,0.009738252877134427,0.4979700030866672,0.0
0.03873873873873874,0.07032155498716901,0.3679501663490553,0.40671340174288895,0.006930885379102669,0.4016398060794273,0.0152715969468943,0.0,0.0050455269921445235,0.5983604614281645,0.0,0.39544962080173346,0.04054054054054054,0.5983606739675595,0.40163830775942005,0.5983601429381886,0.9815104767904168,0.014365316149560041,0.007011464071539295,0.03751529577311512,0.0,0.0,0.9296339924281467,0.0703660235421795,0.006376178305438754,0.596386464553668,0.0,0.006966643510641388,0.00979547959524576,0.0,0.00697147637890186,0.6801335218348201,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.32066750235036046,0.014352241757825809,0.0251919180492163,0.05267009739785772,0.041666666666666664,0.0059545447530687376,0.3920242451121284,0.0,0.004794591888504739,0.0,0.07680285157420362,0.03981481481481482,0.005860621000360756,0.0,0.6693507622584868,0.6693505454117054,0.011158212925922464,0.0,0.021464166394360988,0.0052806755100877605,0.0,0.00747900250796471,0.0,0.5983617796037527,0.0,0.10949937979454939,0.3920612041245863,0.009738252877134427,0.4979700030866672,0.0
0.03873873873873874,0.07032155498716901,0.3679501663490553,0.40671340174288895,0.006930885379102669,0.4016398060794273,0.0152715969468943,0.0,0.0050455269921445235,0.5983604614281645,0.0,0.39544962080173346,0.04054054054054054,0.5983606739675595,0.40163830775942005,0.5983601429381886,0.9815104767904168,0.014365316149560041,0.007011464071539295,0.03751529577311512,0.0,0.0,0.9296339924281467,0.0703660235421795,0.006376178305438754,0.596386464553668,0.0,0.006966643510641388,0.00979547959524576,0.0,0.00697147637890186,0.6801335218348201,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.32254779066123473,0.014352241757825809,0.0251919180492163,0.05267009739785772,0.041666666666666664,0.0059545447530687376,0.3920242451121284,0.0,0.004794591888504739,0.0,0.07680285157420362,0.03981481481481482,0.005860621000360756,0.0,0.6693507622584868,0.6693505454117054,0.011158212925922464,0.0,0.021464166394360988,0.0052806755100877605,0.0,0.00747900250796471,0.0,0.5983617796037527,0.0,0.10949937979454939,0.3920612041245863,0.009738252877134427,0.4979700030866672,0.0
0.03873873873873874,0.07032155498716901,0.3679501663490553,0.40671340174288895,0.006930885379102669,0.4016398060794273,0.0152715969468943,0.0,0.0050455269921445235,0.5983604614281645,0.0,0.39544962080173346,0.04054054054054054,0.5983606739675595,0.40163830775942005,0.5983601429381886,0.9815104767904168,0.014365316149560041,0.007011464071539295,0.03751529577311512,0.0,0.0,0.9296339924281467,0.0703660235421795,0.006376178305438754,0.596386464553668,0.0,0.006966643510641388,0.00979547959524576,0.0,0.00697147637890186,0.6801335218348201,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.23393920401128174,0.014352241757825809,0.0251919180492163,0.05267009739785772,0.041666666666666664,0.0059545447530687376,0.3920242451121284,0.0,0.004794591888504739,0.0,0.07680285157420362,0.03981481481481482,0.005860621000360756,0.0,0.6693507622584868,0.6693505454117054,0.011158212925922464,0.0,0.021464166394360988,0.0052806755100877605,0.0,0.00747900250796471,0.0,0.5983617796037527,0.0,0.10949937979454939,0.3920612041245863,0.009738252877134427,0.4979700030866672,0.0
0.03873873873873874,0.07032155498716901,0.3679501663490553,0.40671340174288895,0.006930885379102669,0.4016398060794273,0.0152715969468943,0.0,0.0050455269921445235,0.5983604614281645,0.0,0.39544962080173346,0.04054054054054054,0.5983606739675595,0.40163830775942005,0.5983601429381886,0.9815104767904168,0.014365316149560041,0.007011464071539295,0.03751529577311512,0.0,0.0,0.9296339924281467,0.0703660235421795,0.006376178305438754,0.596386464553668,0.0,0.006966643510641388,0.00979547959524576,0.0,0.00697147637890186,0.6801335218348201,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.43505170792854897,0.014352241757825809,0.0251919180492163,0.05267009739785772,0.041666666666666664,0.0059545447530687376,0.3920242451121284,0.0,0.004794591888504739,0.0,0.07680285157420362,0.03981481481481482,0.005860621000360756,0.0,0.6693507622584868,0.6693505454117054,0.011158212925922464,0.0,0.021464166394360988,0.0052806755100877605,0.0,0.00747900250796471,0.0,0.5983617796037527,0.0,0.10949937979454939,0.3920612041245863,0.009738252877134427,0.4979700030866672,0.0
0.03873873873873874,0.07032155498716901,0.3679501663490553,0.40671340174288895,0.006930885379102669,0.4016398060794273,0.0152715969468943,0.0,0.0050455269921445235,0.5983604614281645,0.0,0.39544962080173346,0.04054054054054054,0.5983606739675595,0.40163830775942005,0.5983601429381886,0.9815104767904168,0.014365316149560041,0.007011464071539295,0.03751529577311512,0.0,0.0,0.9296339924281467,0.0703660235421795,0.006376178305438754,0.596386464553668,0.0,0.006966643510641388,0.00979547959524576,0.0,0.00697147637890186,0.6801335218348201,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.2536822312754623,0.014352241757825809,0.0251919180492163,0.05267009739785772,0.041666666666666664,0.0059545447530687376,0.3920242451121284,0.0,0.004794591888504739,0.0,0.07680285157420362,0.03981481481481482,0.005860621000360756,0.0,0.6693507622584868,0.6693505454117054,0.011158212925922464,0.0,0.021464166394360988,0.0052806755100877605,0.0,0.00747900250796471,0.0,0.5983617796037527,0.0,0.10949937979454939,0.3920612041245863,0.009738252877134427,0.4979700030866672,0.0
0.03873873873873874,0.07032155498716901,0.3679501663490553,0.40671340174288895,0.006930885379102669,0.4016398060794273,0.0152715969468943,0.0,0.0050455269921445235,0.5983604614281645,0.0,0.39544962080173346,0.04054054054054054,0.5983606739675595,0.40163830775942005,0.5983601429381886,0.9815104767904168,0.014365316149560041,0.007011464071539295,0.03751529577311512,0.0,0.0,0.9296339924281467,0.0703660235421795,0.006376178305438754,0.596386464553668,0.0,0.006966643510641388,0.00979547959524576,0.0,0.00697147637890186,0.6801335218348201,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.23393920401128174,0.014352241757825809,0.0251919180492163,0.05267009739785772,0.041666666666666664,0.0059545447530687376,0.3920242451121284,0.0,0.004794591888504739,0.0,0.07680285157420362,0.03981481481481482,0.005860621000360756,0.0,0.6693507622584868,0.6693505454117054,0.011158212925922464,0.0,0.021464166394360988,0.0052806755100877605,0.0,0.00747900250796471,0.0,0.5983617796037527,0.0,0.10949937979454939,0.3920612041245863,0.009738252877134427,0.4979700030866672,0.0
0.03873873873873874,0.07032155498716901,0.3679501663490553,0.40671340174288895,0.006930885379102669,0.4016398060794273,0.0152715969468943,0.0,0.0050455269921445235,0.5983604614281645,0.0,0.39544962080173346,0.04054054054054054,0.5983606739675595,0.40163830775942005,0.5983601429381886,0.9815104767904168,0.014365316149560041,0.007011464071539295,0.03751529577311512,0.0,0.0,0.9296339924281467,0.0703660235421795,0.006376178305438754,0.596386464553668,0.0,0.006966643510641388,0.00979547959524576,0.0,0.00697147637890186,0.6801335218348201,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.37566593544343463,0.014352241757825809,0.0251919180492163,0.05267009739785772,0.041666666666666664,0.0059545447530687376,0.3920242451121284,0.0,0.004794591888504739,0.0,0.07680285157420362,0.03981481481481482,0.005860621000360756,0.0,0.6693507622584868,0.6693505454117054,0.011158212925922464,0.0,0.021464166394360988,0.0052806755100877605,0.0,0.00747900250796471,0.0,0.5983617796037527,0.0,0.10949937979454939,0.3920612041245863,0.009738252877134427,0.4979700030866672,0.0
0.03873873873873874,0.07032155498716901,0.3679501663490553,0.40671340174288895,0.006930885379102669,0.4016398060794273,0.0152715969468943,0.0,0.0050455269921445235,0.5983604614281645,0.0,0.39544962080173346,0.04054054054054054,0.5983606739675595,0.40163830775942005,0.5983601429381886,0.9815104767904168,0.014365316149560041,0.007011464071539295,0.03751529577311512,0.0,0.0,0.9296339924281467,0.0703660235421795,0.006376178305438754,0.596386464553668,0.0,0.006966643510641388,0.00979547959524576,0.0,0.00697147637890186,0.6801335218348201,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.30288310874334057,0.014352241757825809,0.0251919180492163,0.05267009739785772,0.041666666666666664,0.0059545447530687376,0.3920242451121284,0.0,0.004794591888504739,0.0,0.07680285157420362,0.03981481481481482,0.005860621000360756,0.0,0.6693507622584868,0.6693505454117054,0.011158212925922464,0.0,0.021464166394360988,0.0052806755100877605,0.0,0.00747900250796471,0.0,0.5983617796037527,0.0,0.10949937979454939,0.3920612041245863,0.009738252877134427,0.4979700030866672,0.0
0.03873873873873874,0.07032155498716901,0.3679501663490553,0.40671340174288895,0.006930885379102669,0.4016398060794273,0.0152715969468943,0.0,0.0050455269921445235,0.5983604614281645,0.0,0.39544962080173346,0.04054054054054054,0.5983606739675595,0.40163830775942005,0.5983601429381886,0.9815104767904168,0.014365316149560041,0.007011464071539295,0.03751529577311512,0.0,0.0,0.9296339924281467,0.0703660235421795,0.006376178305438754,0.596386464553668,0.0,0.006966643510641388,0.00979547959524576,0.0,0.00697147637890186,0.6801335218348201,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.23487934816671893,0.014352241757825809,0.0251919180492163,0.05267009739785772,0.041666666666666664,0.0059545447530687376,0.3920242451121284,0.0,0.004794591888504739,0.0,0.07680285157420362,0.03981481481481482,0.005860621000360756,0.0,0.6693507622584868,0.6693505454117054,0.011158212925922464,0.0,0.021464166394360988,0.0052806755100877605,0.0,0.00747900250796471,0.0,0.5983617796037527,0.0,0.10949937979454939,0.3920612041245863,0.009738252877134427,0.4979700030866672,0.0
0.03873873873873874,0.07032155498716901,0.3679501663490553,0.40671340174288895,0.006930885379102669,0.4016398060794273,0.0152715969468943,0.0,0.0050455269921445235,0.5983604614281645,0.0,0.39544962080173346,0.04054054054054054,0.5983606739675595,0.40163830775942005,0.5983601429381886,0.9815104767904168,0.014365316149560041,0.007011464071539295,0.03751529577311512,0.0,0.0,0.9296339924281467,0.0703660235421795,0.006376178305438754,0.596386464553668,0.0,0.006966643510641388,0.00979547959524576,0.0,0.00697147637890186,0.6801335218348201,0.041813898704358074,0.0,0.014360111009553311,0.0,0.008656422185604055,0.0,0.005942449604487411,0.044169611307420496,0.24741460357254783,0.014352241757825809,0.0251919180492163,0.05267009739785772,0.041666666666666664,0.0059545447530687376,0.3920242451121284,0.0,0.004794591888504739,0.0,0.07680285157420362,0.03981481481481482,0.005860621000360756,0.0,0.6693507622584868,0.6693505454117054,0.011158212925922464,0.0,0.021464166394360988,0.0052806755100877605,0.0,0.00747900250796471,0.0,0.5983617796037527,0.0,0.10949937979454939,0.3920612041245863,0.009738252877134427,0.4979700030866672,0.0
